Pair.Name	Ligand	Receptor	Source	Databases	Evidence	PMIDs
RSPO3_LGR4	RSPO3	LGR4	known	HPMR,IUPHAR,HPMR.Ligand,HPMR.Receptor	literature supported	21693646,21909076,21693646
RSPO3_LGR5	RSPO3	LGR5	known	HPMR,IUPHAR,HPMR.Ligand,HPMR.Receptor	literature supported	21693646
RSPO3_LGR6	RSPO3	LGR6	known	IUPHAR,HPMR.Ligand,HPMR.Receptor	literature supported	21727895,21693646
RSPO3_LRP6	RSPO3	LRP6	novel		literature supported	16543246
RSPO3_SDC4	RSPO3	SDC4	novel	STRING.binding,HPMR.Ligand,HPMR.Receptor	literature supported	21397842
RSPO4_LGR4	RSPO4	LGR4	known	HPMR,IUPHAR,HPMR.Ligand,HPMR.Receptor	literature supported	21693646
RSPO4_LGR5	RSPO4	LGR5	known	HPMR,IUPHAR,HPMR.Ligand,HPMR.Receptor	literature supported	21693646
RSPO4_LGR6	RSPO4	LGR6	known	IUPHAR,HPMR.Ligand,HPMR.Receptor	literature supported	21727895,21693646
RTN4_CNTNAP1	RTN4	CNTNAP1	novel	HPRD,HPMR.Ligand,HPMR.Receptor	literature supported	14592966
RTN4_GJB2	RTN4	GJB2	novel	STRING.binding,HPMR.Ligand	putative	
RTN4_LINGO1	RTN4	LINGO1	known	HPMR,HPMR.Ligand,HPMR.Receptor	literature supported	15694322
RTN4_NGFR	RTN4	NGFR	novel	STRING.binding,HPMR.Ligand,HPMR.Receptor	putative	
RTN4_RTN4R	RTN4	RTN4R	known	HPMR,HPRD,STRING.binding,HPMR.Ligand,HPMR.Receptor	literature supported	11201742,15694322
RTN4_RTN4RL1	RTN4	RTN4RL1	novel	STRING.binding,HPMR.Ligand	putative	
RTN4_TNFRSF19	RTN4	TNFRSF19	known	HPMR,HPMR.Ligand,HPMR.Receptor	literature supported	15694322
S100A8_TLR4	S100A8	TLR4	novel		literature supported	17767165
S100A9_TLR4	S100A9	TLR4	novel		literature supported	17767165
SAA1_FPR1	SAA1	FPR1	novel	HPRD,HPMR.Receptor	literature supported	10753626
SAA1_FPR2	SAA1	FPR2	known	IUPHAR,HPMR.Receptor	literature supported	9892621
SAA1_SCARB1	SAA1	SCARB1	novel	STRING.binding,HPMR.Receptor	putative	
SCGB1A1_LMBR1L	SCGB1A1	LMBR1L	novel	HPRD,	literature supported	16423471
SCGB1A1_LRP2	SCGB1A1	LRP2	novel	HPRD,HPMR.Receptor	literature supported	11278724
SCGB3A1_MARCO	SCGB3A1	MARCO	novel	HPRD,HPMR.Ligand	literature supported	12847263
SCGB3A2_MARCO	SCGB3A2	MARCO	novel	HPRD,	literature supported	12847263
SCT_SCTR	SCT	SCTR	known	HPMR,IUPHAR,HPRD,STRING.binding,STRING.experiment,HPMR.Ligand,HPMR.Receptor	literature supported	7782300,7612008,8579602,9440501,7782300
SCT_VIPR1	SCT	VIPR1	novel	HPRD,HPMR.Ligand,HPMR.Receptor	literature supported	12133828
SCT_VIPR2	SCT	VIPR2	novel		literature supported	9437714
SELPLG_ESAM	SELPLG	ESAM	novel	STRING.binding,HPMR.Ligand	putative	
SELPLG_ITGAM	SELPLG	ITGAM	novel	STRING.binding,HPMR.Ligand,HPMR.Receptor	putative	
SELPLG_ITGB2	SELPLG	ITGB2	novel	STRING.binding,HPMR.Ligand,HPMR.Receptor	putative	
SELPLG_SELE	SELPLG	SELE	known	HPMR,HPRD,STRING.binding,HPMR.Ligand,HPMR.Receptor	literature supported	11402070,8621728,9128259
SELPLG_SELL	SELPLG	SELL	novel	HPRD,STRING.binding,HPMR.Ligand,HPMR.Receptor	literature supported	10725346
SELPLG_SELP	SELPLG	SELP	known	HPMR,HPRD,STRING.binding,STRING.experiment,HPMR.Ligand,HPMR.Receptor	literature supported	9129046,9128259,10713099,17064811
SEMA3A_NRP1	SEMA3A	NRP1	known	HPMR,HPRD,STRING.binding,STRING.experiment,HPMR.Ligand,HPMR.Receptor	literature supported	10520994,10934324),15721238,9331348
SEMA3A_NRP2	SEMA3A	NRP2	novel	STRING.binding,HPMR.Ligand,HPMR.Receptor	literature supported	21059704
SEMA3A_PLXNA1	SEMA3A	PLXNA1	known	HPMR,STRING.binding,HPMR.Ligand,HPMR.Receptor	literature supported	10520994
SEMA3A_PLXNA2	SEMA3A	PLXNA2	known	HPMR,STRING.binding,HPMR.Ligand,HPMR.Receptor	literature supported	10934324)
SEMA3A_PLXNA3	SEMA3A	PLXNA3	novel	STRING.binding,HPMR.Ligand,HPMR.Receptor	putative	
SEMA3A_PLXNA4	SEMA3A	PLXNA4	known	HPMR,STRING.binding,HPMR.Ligand,HPMR.Receptor	literature supported	15721238
SEMA3B_NRP1	SEMA3B	NRP1	known	HPMR,HPRD,HPMR.Ligand,HPMR.Receptor	literature supported	10196546
SEMA3B_NRP2	SEMA3B	NRP2	novel	HPRD,HPMR.Ligand,HPMR.Receptor	literature supported	10196546
SEMA3C_NRP1	SEMA3C	NRP1	novel	HPRD,STRING.binding,HPMR.Ligand,HPMR.Receptor	literature supported	9331348
SEMA3C_NRP2	SEMA3C	NRP2	known	HPMR,HPRD,STRING.binding,HPMR.Ligand,HPMR.Receptor	literature supported	10196546,9331348
SEMA3C_PLXND1	SEMA3C	PLXND1	novel	STRING.binding,HPMR.Ligand,HPMR.Receptor	literature supported	15239958
SEMA3D_NRP1	SEMA3D	NRP1	novel		literature supported	15456815
SEMA3E_NRP1	SEMA3E	NRP1	novel	STRING.binding,HPMR.Ligand,HPMR.Receptor	putative	
SEMA3E_PLXND1	SEMA3E	PLXND1	known	HPMR,STRING.binding,HPMR.Ligand,HPMR.Receptor	literature supported	15550623
SEMA3F_NRP1	SEMA3F	NRP1	novel	HPRD,HPMR.Ligand,HPMR.Receptor	literature supported	9883722
SEMA3F_NRP2	SEMA3F	NRP2	known	HPMR,HPRD,STRING.binding,HPMR.Ligand,HPMR.Receptor	literature supported	15721238,9883722
SEMA3F_PLXNA1	SEMA3F	PLXNA1	novel	STRING.binding,HPMR.Ligand,HPMR.Receptor	putative	
SEMA3F_PLXNA3	SEMA3F	PLXNA3	known	HPMR,HPMR.Ligand,HPMR.Receptor	literature supported	15721238
SEMA3G_NRP2	SEMA3G	NRP2	novel	STRING.binding,HPMR.Receptor	literature supported	19887479
SEMA4A_PLXND1	SEMA4A	PLXND1	novel	HPRD,STRING.binding,HPMR.Ligand,HPMR.Receptor	literature supported	17318185
SEMA4B_DCBLD2	SEMA4B	DCBLD2	novel		literature supported	17213806
SEMA4C_PLXNB2	SEMA4C	PLXNB2	novel		literature supported	21122816
SEMA4D_CD72	SEMA4D	CD72	novel	HPRD,STRING.binding,STRING.experiment,HPMR.Ligand	literature supported	11114375,12882840
SEMA4D_ERBB2	SEMA4D	ERBB2	novel	STRING.binding,HPMR.Ligand,HPMR.Receptor	literature supported	15210733
SEMA4D_MET	SEMA4D	MET	known	HPMR,STRING.binding,HPMR.Ligand,HPMR.Receptor	literature supported	12198496
SEMA4D_PLXNB1	SEMA4D	PLXNB1	known	HPMR,HPRD,STRING.binding,STRING.experiment,HPMR.Ligand,HPMR.Receptor	literature supported	10520995,12198496,11937491
SEMA4D_PLXNB2	SEMA4D	PLXNB2	known	HPMR,HPMR.Ligand,HPMR.Receptor	literature supported	15330859
SEMA4F_NRP2	SEMA4F	NRP2	novel	HPRD,HPMR.Ligand,HPMR.Receptor	literature supported	9856463
SEMA4G_PLXNB2	SEMA4G	PLXNB2	novel		literature supported	21122816
SEMA5A_MET	SEMA5A	MET	known	HPMR,HPMR.Ligand,HPMR.Receptor	literature supported	15218527
SEMA5A_PLXNB3	SEMA5A	PLXNB3	known	HPMR,STRING.binding,HPMR.Ligand,HPMR.Receptor	literature supported	15218527
SEMA6A_PLXNA2	SEMA6A	PLXNA2	novel	STRING.binding,HPMR.Ligand,HPMR.Receptor	literature supported	18327254
SEMA6A_PLXNA4	SEMA6A	PLXNA4	novel	STRING.binding,HPMR.Ligand,HPMR.Receptor	literature supported	20606624
SEMA6D_KDR	SEMA6D	KDR	known	HPMR,HPMR.Ligand,HPMR.Receptor	literature supported	14977921
SEMA6D_PLXNA1	SEMA6D	PLXNA1	known	HPMR,HPRD,STRING.binding,HPMR.Ligand,HPMR.Receptor	literature supported	14977921
SEMA6D_TREM2	SEMA6D	TREM2	novel	STRING.binding,HPMR.Ligand,HPMR.Receptor	literature supported	16715077
SEMA6D_TYROBP	SEMA6D	TYROBP	novel		literature supported	16715077
SEMA7A_ITGA1	SEMA7A	ITGA1	novel	STRING.binding,HPMR.Ligand,HPMR.Receptor	literature supported	7377534
SEMA7A_ITGB1	SEMA7A	ITGB1	novel	STRING.binding,HPMR.Ligand,HPMR.Receptor	literature supported	7377534
SEMA7A_PLXNC1	SEMA7A	PLXNC1	known	HPMR,HPRD,STRING.binding,STRING.experiment,HPMR.Ligand,HPMR.Receptor	literature supported	10520995
SERPINA1_LRP1	SERPINA1	LRP1	known	HPMR,HPRD,HPMR.Ligand,HPMR.Receptor	literature supported	8626456,15131125
SERPINA7_SLC16A2	SERPINA7	SLC16A2	novel	HPRD,	literature supported	12871948
SERPINC1_GPC1	SERPINC1	GPC1	novel	STRING.binding,HPMR.Ligand,HPMR.Receptor	putative	
SERPINC1_LRP1	SERPINC1	LRP1	known	HPMR,HPMR.Ligand,HPMR.Receptor	literature supported	8626456,14596620
SERPINC1_SDC2	SERPINC1	SDC2	novel	HPRD,HPMR.Ligand,HPMR.Receptor	literature supported	1315572
SERPINE1_ITGAV	SERPINE1	ITGAV	novel	STRING.binding,HPMR.Ligand,HPMR.Receptor	putative	
SERPINE1_ITGB5	SERPINE1	ITGB5	novel	STRING.binding,HPMR.Ligand,HPMR.Receptor	putative	
SERPINE1_LRP1	SERPINE1	LRP1	known	HPMR,HPRD,HPMR.Ligand,HPMR.Receptor	literature supported	15001579
SERPINE1_LRP2	SERPINE1	LRP2	novel	HPRD,HPMR.Ligand,HPMR.Receptor	literature supported	8344937
SERPINE1_PLAUR	SERPINE1	PLAUR	novel	STRING.binding,HPMR.Ligand,HPMR.Receptor	putative	
SERPINE2_LRP1	SERPINE2	LRP1	known	HPMR,HPMR.Ligand,HPMR.Receptor	literature supported	14596620
SERPING1_LRP1	SERPING1	LRP1	known	HPMR,HPMR.Ligand,HPMR.Receptor	literature supported	9388254
SERPING1_SELE	SERPING1	SELE	novel	HPRD,HPMR.Ligand,HPMR.Receptor	literature supported	14568956
SERPING1_SELP	SERPING1	SELP	novel	HPRD,HPMR.Ligand,HPMR.Receptor	literature supported	14568956
SFRP1_FZD2	SFRP1	FZD2	novel	STRING.binding,HPMR.Receptor	literature supported	6172602
SFRP1_FZD6	SFRP1	FZD6	novel	HPRD,HPMR.Receptor	literature supported	10347172
SFTPA1_TLR2	SFTPA1	TLR2	novel	HPRD,HPMR.Ligand,HPMR.Receptor	literature supported	11724772
SFTPA2_CD93	SFTPA2	CD93	novel	HPRD,HPMR.Receptor	literature supported	9476117
SFTPD_LY96	SFTPD	LY96	novel	STRING.binding,HPMR.Receptor	putative	
SFTPD_TLR4	SFTPD	TLR4	novel	STRING.binding,HPMR.Receptor	putative	
SHANK1_ABCA1	SHANK1	ABCA1	novel	HPRD,HPMR.Ligand	literature supported	16192279
SHANK1_BAI2	SHANK1	BAI2	novel	HPRD,HPMR.Ligand,HPMR.Receptor	literature supported	10964907
SHANK1_LPHN1	SHANK1	LPHN1	known	HPMR,HPRD,HPMR.Ligand,HPMR.Receptor	literature supported	10964907,10958799
SHANK1_LPHN2	SHANK1	LPHN2	novel	HPRD,HPMR.Ligand,HPMR.Receptor	literature supported	10964907
SHANK1_SSTR2	SHANK1	SSTR2	novel	HPRD,STRING.binding,STRING.experiment,HPMR.Ligand,HPMR.Receptor	literature supported	10551867,11087996
SHBG_CD177	SHBG	CD177	novel	HPRD,	literature supported	15862967
SHBG_CLDN4	SHBG	CLDN4	novel	HPRD,	literature supported	15862967
SHBG_SLC37A1	SHBG	SLC37A1	novel	HPRD,	literature supported	15862967
SHH_BOC	SHH	BOC	known	HPMR,STRING.binding,HPMR.Ligand,HPMR.Receptor	literature supported	17086203
SHH_CDON	SHH	CDON	known	HPMR,STRING.binding,HPMR.Ligand,HPMR.Receptor	literature supported	17086203
SHH_GPC5	SHH	GPC5	novel	STRING.binding,HPMR.Ligand	literature supported	21339334
SHH_HHIP	SHH	HHIP	known	HPMR,HPRD,STRING.binding,STRING.experiment,HPMR.Ligand,HPMR.Receptor	literature supported	10050855
SHH_LRP2	SHH	LRP2	novel	STRING.binding,HPMR.Ligand,HPMR.Receptor	literature supported	22340494
SHH_PTCH1	SHH	PTCH1	known	HPMR,HPRD,STRING.binding,HPMR.Ligand,HPMR.Receptor	literature supported	9811851,16867986
SHH_PTCH2	SHH	PTCH2	novel	HPRD,STRING.binding,HPMR.Ligand,HPMR.Receptor	literature supported	9811851
SHH_SMO	SHH	SMO	known	HPMR,STRING.binding,HPMR.Ligand,HPMR.Receptor	literature supported	16867986
SLIT1_GPC1	SLIT1	GPC1	known	HPMR,HPRD,HPMR.Ligand,HPMR.Receptor	literature supported	10364234
SLIT1_ROBO1	SLIT1	ROBO1	known	HPMR,HPRD,HPMR.Ligand,HPMR.Receptor	literature supported	10433822
SLIT1_SDC1	SLIT1	SDC1	known	HPMR,HPMR.Ligand,HPMR.Receptor	literature supported	10433822
SLIT2_DCC	SLIT2	DCC	novel	STRING.binding,HPMR.Ligand,HPMR.Receptor	putative	
SLIT2_GPC1	SLIT2	GPC1	known	HPMR,HPRD,STRING.binding,STRING.experiment,HPMR.Ligand,HPMR.Receptor	literature supported	10364234,11375980,10364234
SLIT2_ROBO1	SLIT2	ROBO1	known	HPMR,HPRD,HPMR.Ligand,HPMR.Receptor	literature supported	10102268
SLIT2_ROBO2	SLIT2	ROBO2	known	HPMR,HPRD,HPMR.Ligand,HPMR.Receptor	literature supported	15130495,10102268
SLIT2_ROBO4	SLIT2	ROBO4	known	HPMR,HPMR.Ligand,HPMR.Receptor	literature supported	15894287
SLIT2_SDC1	SLIT2	SDC1	known	HPMR,HPMR.Ligand,HPMR.Receptor	literature supported	10102268,15130495
SLIT3_ROBO2	SLIT3	ROBO2	novel	HPRD,HPMR.Ligand,HPMR.Receptor	literature supported	11754167
SLPI_CD4	SLPI	CD4	novel	STRING.binding,	putative	
SORBS1_INSR	SORBS1	INSR	novel	HPRD,HPMR.Ligand,HPMR.Receptor	literature supported	11374898
SORBS1_ITGA1	SORBS1	ITGA1	novel	STRING.binding,HPMR.Ligand,HPMR.Receptor	putative	
SORBS1_ITGB5	SORBS1	ITGB5	novel	STRING.binding,HPMR.Ligand,HPMR.Receptor	putative	
SOST_LRP5	SOST	LRP5	known	HPMR,STRING.binding,HPMR.Ligand,HPMR.Receptor	literature supported	15778503
SOST_LRP6	SOST	LRP6	known	HPMR,HPMR.Ligand,HPMR.Receptor	literature supported	15778503
SPINK1_EGFR	SPINK1	EGFR	novel	STRING.binding,HPMR.Receptor	literature supported	21368222
SPINK1_NRSN1	SPINK1	NRSN1	novel	HPRD,	literature supported	1870127
SPINT1_ST14	SPINT1	ST14	novel	HPRD,STRING.binding,	literature supported	10373425
SPON2_ITGAM	SPON2	ITGAM	novel	STRING.binding,HPMR.Receptor	putative	
SPON2_ITGB2	SPON2	ITGB2	novel	STRING.binding,HPMR.Receptor	putative	
SPP1_CD44	SPP1	CD44	known	HPMR,HPRD,STRING.binding,HPMR.Ligand,HPMR.Receptor	literature supported	10657301,12377945
SPP1_ITGA4	SPP1	ITGA4	novel		literature supported	19417209
SPP1_ITGA5	SPP1	ITGA5	novel	HPRD,HPMR.Ligand,HPMR.Receptor	literature supported	7592829
SPP1_ITGA9	SPP1	ITGA9	novel	HPRD,HPMR.Ligand,HPMR.Receptor	literature supported	10593924
SPP1_ITGAV	SPP1	ITGAV	known	HPMR,HPRD,HPMR.Ligand,HPMR.Receptor	literature supported	10835423
SPP1_ITGB1	SPP1	ITGB1	novel	HPRD,HPMR.Ligand,HPMR.Receptor	literature supported	10593924
SPP1_S1PR1	SPP1	S1PR1	novel		literature supported	9488656
SST_SSTR1	SST	SSTR1	known	HPMR,IUPHAR,HPRD,STRING.binding,HPMR.Ligand,HPMR.Receptor	literature supported	8769372,9784130,8769372,9650799,10598788,9600011,15333679,7988476,11520208,9724791,1346068
SST_SSTR2	SST	SSTR2	known	HPMR,IUPHAR,HPRD,STRING.binding,HPMR.Ligand,HPMR.Receptor	literature supported	8702767,9784130,8769372,9650799,10598788,15333679,7988476,11520208,9724791,9652348,1346068
SST_SSTR3	SST	SSTR3	known	HPMR,IUPHAR,HPRD,STRING.binding,HPMR.Ligand,HPMR.Receptor	literature supported	8769372,9784130,8769372,9650799,10598788,15333679,7988476,11520208,9724791,8097479,9600011,1337145
SST_SSTR4	SST	SSTR4	known	HPMR,IUPHAR,HPRD,STRING.binding,HPMR.Ligand,HPMR.Receptor	literature supported	8769372,9784130,8769372,9650799,10598788,9600011,15333679,7988476,11520208,9724791,8100352
SST_SSTR5	SST	SSTR5	known	HPMR,IUPHAR,HPRD,STRING.binding,HPMR.Ligand,HPMR.Receptor	literature supported	8769372,9784130,8769372,9650799,10598788,9600011,15333679,7988476,11520208,9724791,9652348,7908405
SYTL3_NRXN1	SYTL3	NRXN1	novel	HPRD,HPMR.Receptor	literature supported	11243866
TAC1_TACR1	TAC1	TACR1	known	HPMR,IUPHAR,HPRD,STRING.binding,STRING.experiment,HPMR.Ligand,HPMR.Receptor	literature supported	7557266,12548712,11786503,8985159,1311270,9190866,8702757,15265501,12548712
TAC1_TACR2	TAC1	TACR2	known	HPMR,IUPHAR,HPRD,STRING.binding,STRING.experiment,HPMR.Ligand,HPMR.Receptor	literature supported	12954451,7961636,11786503,9190866,7682062,11137709,7961636,10189055
TAC1_TACR3	TAC1	TACR3	known	HPMR,IUPHAR,HPRD,STRING.experiment,HPMR.Ligand,HPMR.Receptor	literature supported	9272936,1312036,9190866,11226387
TAC3_TACR1	TAC3	TACR1	known	HPMR,IUPHAR,HPRD,HPMR.Ligand,HPMR.Receptor	literature supported	8925404,9190866,12727971
TAC3_TACR2	TAC3	TACR2	known	HPMR,IUPHAR,HPRD,STRING.experiment,HPMR.Ligand,HPMR.Receptor	literature supported	8925404,9190866,7682062,7961636,10189055
TAC3_TACR3	TAC3	TACR3	known	HPMR,IUPHAR,HPRD,STRING.binding,HPMR.Ligand,HPMR.Receptor	literature supported	7557266,8990205,1312036,2176308,9190866,11226387,8990205,10189055,10866201
TAC4_TACR1	TAC4	TACR1	known	HPMR,HPRD,HPMR.Ligand,HPMR.Receptor	literature supported	11062498,15224188,11786503
TAC4_TACR2	TAC4	TACR2	novel	HPRD,HPMR.Ligand,HPMR.Receptor	literature supported	11786503
TAC4_TACR3	TAC4	TACR3	known	HPMR,HPRD,HPMR.Ligand,HPMR.Receptor	literature supported	11786503
TCN2_CNR1	TCN2	CNR1	novel	STRING.binding,HPMR.Receptor	putative	
TCN2_LRP2	TCN2	LRP2	novel	STRING.binding,HPMR.Receptor	putative	
TCTN1_TMEM67	TCTN1	TMEM67	novel		literature supported	21725307
TDGF1_ACVR1B	TDGF1	ACVR1B	novel	HPRD,STRING.binding,HPMR.Ligand,HPMR.Receptor	literature supported	11909953
TDGF1_ACVR1C	TDGF1	ACVR1C	novel	HPRD,STRING.binding,HPMR.Ligand,HPMR.Receptor	literature supported	11485994
TDGF1_ACVR2A	TDGF1	ACVR2A	known	HPMR,STRING.binding,HPMR.Ligand,HPMR.Receptor	literature supported	12682303
TDGF1_ACVR2B	TDGF1	ACVR2B	novel	STRING.binding,HPMR.Ligand,HPMR.Receptor	putative	
TDGF1_GPC1	TDGF1	GPC1	novel	STRING.binding,HPMR.Ligand,HPMR.Receptor	putative	
TFPI_F3	TFPI	F3	novel	STRING.binding,HPMR.Ligand,HPMR.Receptor	putative	
TFPI_LRP1	TFPI	LRP1	known	HPMR,HPMR.Ligand,HPMR.Receptor	literature supported	8824219
TFPI_SDC4	TFPI	SDC4	novel	STRING.binding,HPMR.Ligand,HPMR.Receptor	putative	
TFPI_VLDLR	TFPI	VLDLR	known	HPMR,HPMR.Ligand,HPMR.Receptor	literature supported	11278667
TF_GPR162	TF	GPR162	novel	STRING.binding,HPMR.Ligand	putative	
TF_TFR2	TF	TFR2	novel	HPRD,STRING.binding,HPMR.Ligand,HPMR.Receptor	literature supported	11027676
TF_TFRC	TF	TFRC	known	HPMR,HPRD,STRING.binding,STRING.experiment,HPMR.Ligand,HPMR.Receptor	literature supported	6270680,12210842,6268632,16354665
TGFA_EGFR	TGFA	EGFR	known	DLRP,HPMR,IUPHAR,HPRD,STRING.binding,STRING.experiment,HPMR.Ligand,HPMR.Receptor	literature supported	3018723,12297049
TGFA_ERBB2	TGFA	ERBB2	novel	HPRD,STRING.binding,HPMR.Ligand,HPMR.Receptor	literature supported	10918572
TGFA_ERBB3	TGFA	ERBB3	novel	STRING.binding,HPMR.Ligand,HPMR.Receptor	putative	
TGFA_ERBB4	TGFA	ERBB4	novel	HPRD,STRING.experiment,HPMR.Ligand,HPMR.Receptor	literature supported	10918572
TGFB1_ACVRL1	TGFB1	ACVRL1	known	HPMR,HPRD,HPMR.Ligand,HPMR.Receptor	literature supported	10716993
TGFB1_CAV1	TGFB1	CAV1	novel	STRING.binding,HPMR.Ligand	putative	
TGFB1_CD109	TGFB1	CD109	novel	STRING.binding,HPMR.Ligand	putative	
TGFB1_CXCR4	TGFB1	CXCR4	novel	STRING.binding,HPMR.Ligand,HPMR.Receptor	putative	
TGFB1_ENG	TGFB1	ENG	novel	HPRD,STRING.binding,STRING.experiment,HPMR.Ligand,HPMR.Receptor	literature supported	12015308
TGFB1_ITGAV	TGFB1	ITGAV	novel	HPRD,HPMR.Ligand,HPMR.Receptor	literature supported	11970960
TGFB1_ITGB6	TGFB1	ITGB6	novel	HPRD,HPMR.Ligand,HPMR.Receptor	literature supported	10025398
TGFB1_ITGB8	TGFB1	ITGB8	novel	HPRD,HPMR.Ligand,HPMR.Receptor	literature supported	11970960
TGFB1_SDC2	TGFB1	SDC2	novel	HPRD,STRING.binding,HPMR.Ligand,HPMR.Receptor	literature supported	14976204
TGFB1_TGFBR1	TGFB1	TGFBR1	known	DLRP,HPMR,HPRD,STRING.binding,STRING.experiment,HPMR.Ligand,HPMR.Receptor	literature supported	12809600,8235612
TGFB1_TGFBR2	TGFB1	TGFBR2	known	DLRP,HPMR,HPRD,STRING.binding,STRING.experiment,HPMR.Ligand,HPMR.Receptor	literature supported	12809600,10716993,7935686
TGFB1_TGFBR3	TGFB1	TGFBR3	known	DLRP,HPRD,STRING.binding,STRING.experiment,HPMR.Ligand,HPMR.Receptor	literature supported	7935686
TGFB2_ACVR1	TGFB2	ACVR1	novel	STRING.binding,HPMR.Ligand,HPMR.Receptor	putative	
TGFB2_ENG	TGFB2	ENG	novel	HPRD,HPMR.Ligand,HPMR.Receptor	literature supported	12015308
TGFB2_TGFBR1	TGFB2	TGFBR1	known	DLRP,HPMR,HPRD,STRING.experiment,HPMR.Ligand,HPMR.Receptor	literature supported	12809600,11157754
TGFB2_TGFBR2	TGFB2	TGFBR2	known	DLRP,HPMR,HPRD,STRING.binding,STRING.experiment,HPMR.Ligand,HPMR.Receptor	literature supported	12809600,8106553,11157754
TGFB2_TGFBR3	TGFB2	TGFBR3	known	DLRP,HPMR,HPRD,STRING.binding,STRING.experiment,HPMR.Ligand,HPMR.Receptor	literature supported	12809600,11157754
TGFB3_ACVRL1	TGFB3	ACVRL1	known	HPMR,HPRD,HPMR.Ligand,HPMR.Receptor	literature supported	11850637,10187774
TGFB3_ENG	TGFB3	ENG	novel	HPRD,HPMR.Ligand,HPMR.Receptor	literature supported	9872992
TGFB3_TGFBR1	TGFB3	TGFBR1	known	DLRP,HPRD,STRING.binding,STRING.experiment,HPMR.Ligand,HPMR.Receptor	literature supported	11850637,12060054,12607775
TGFB3_TGFBR2	TGFB3	TGFBR2	known	DLRP,HPMR,HPRD,STRING.binding,STRING.experiment,HPMR.Ligand,HPMR.Receptor	literature supported	11850637,11382746,12729750,8106553
TGFB3_TGFBR3	TGFB3	TGFBR3	known	DLRP,HPRD,STRING.experiment,HPMR.Ligand,HPMR.Receptor	literature supported	11382746
TGM2_GPR56	TGM2	GPR56	known	HPMR,HPMR.Ligand,HPMR.Receptor	literature supported	16757564
TGM2_ITGA4	TGM2	ITGA4	novel	STRING.binding,HPMR.Ligand,HPMR.Receptor	putative	
TGM2_ITGA9	TGM2	ITGA9	novel	STRING.binding,HPMR.Ligand,HPMR.Receptor	putative	
TGM2_ITGB1	TGM2	ITGB1	novel	HPRD,STRING.binding,HPMR.Ligand,HPMR.Receptor	literature supported	10684262
TGM2_ITGB3	TGM2	ITGB3	novel	HPRD,HPMR.Ligand,HPMR.Receptor	literature supported	10684262
TGM2_SDC4	TGM2	SDC4	novel	STRING.binding,HPMR.Ligand,HPMR.Receptor	literature supported	23499501
TGM2_TBXA2R	TGM2	TBXA2R	novel	STRING.binding,HPMR.Ligand,HPMR.Receptor	putative	
TG_ASGR1	TG	ASGR1	novel	HPRD,HPMR.Ligand,HPMR.Receptor	literature supported	12477859
TG_LRP2	TG	LRP2	novel	HPRD,HPMR.Ligand,HPMR.Receptor	literature supported	9492085
THBS1_CD36	THBS1	CD36	known	HPMR,HPRD,STRING.binding,HPMR.Ligand,HPMR.Receptor	literature supported	1379600,10772961,10487979
THBS1_CD47	THBS1	CD47	known	HPMR,HPRD,STRING.binding,HPMR.Ligand,HPMR.Receptor	literature supported	11980922,9169439,8550562,10397731
THBS1_ITGA2B	THBS1	ITGA2B	novel	STRING.binding,HPMR.Ligand,HPMR.Receptor	literature supported	2478219
THBS1_ITGA3	THBS1	ITGA3	novel	STRING.binding,HPMR.Ligand,HPMR.Receptor	literature supported	10196234
THBS1_ITGA4	THBS1	ITGA4	novel	STRING.binding,HPMR.Ligand,HPMR.Receptor	literature supported	14699013
THBS1_ITGA6	THBS1	ITGA6	novel	STRING.binding,HPMR.Ligand,HPMR.Receptor	literature supported	12909644
THBS1_ITGB1	THBS1	ITGB1	novel	STRING.binding,HPMR.Ligand,HPMR.Receptor	literature supported	15292271
THBS1_ITGB3	THBS1	ITGB3	novel	HPRD,HPMR.Ligand,HPMR.Receptor	literature supported	2478219
THBS1_LRP1	THBS1	LRP1	novel	HPRD,STRING.binding,STRING.experiment,HPMR.Ligand,HPMR.Receptor	literature supported	9045712,14991768
THBS1_LRP5	THBS1	LRP5	novel	HPRD,HPMR.Ligand,HPMR.Receptor	literature supported	7775583
THBS1_SCARB1	THBS1	SCARB1	novel	STRING.binding,HPMR.Ligand,HPMR.Receptor	putative	
THBS1_SDC1	THBS1	SDC1	known	HPMR,HPMR.Ligand,HPMR.Receptor	literature supported	11257118
THBS1_SDC4	THBS1	SDC4	novel	STRING.binding,HPMR.Ligand,HPMR.Receptor	putative	
THBS1_TNFRSF11B	THBS1	TNFRSF11B	novel	HPRD,HPMR.Ligand,HPMR.Receptor	literature supported	15799029
THBS2_CD47	THBS2	CD47	known	HPMR,HPMR.Ligand,HPMR.Receptor	literature supported	8550562
THBS2_ITGA4	THBS2	ITGA4	novel	STRING.binding,HPMR.Ligand,HPMR.Receptor	literature supported	14699013
THBS2_ITGA6	THBS2	ITGA6	novel	STRING.binding,HPMR.Ligand,HPMR.Receptor	literature supported	12909644
THBS2_ITGB1	THBS2	ITGB1	novel	STRING.binding,HPMR.Ligand,HPMR.Receptor	literature supported	15292271
THBS2_NOTCH3	THBS2	NOTCH3	novel	STRING.binding,HPMR.Ligand,HPMR.Receptor	literature supported	19147503
THBS2_NOTCH4	THBS2	NOTCH4	novel	STRING.binding,HPMR.Ligand,HPMR.Receptor	putative	
